oid,ra,dec,Main identifier,Parallax,Radial velocity,pmra,pmdec
1414543,9.72706827926,5.5700502883,"BD+04    86",1.5495,4.87,1.257,-4.828
1414544,9.88857608599,5.6304900256799995,"BD+04    88",4.603,-16.94,-64.338,-35.929
1414544,9.88857608599,5.6304900256799995,"BD+04    88",4.603,-16.94,-64.338,-35.929
1414544,9.88857608599,5.6304900256799995,"BD+04    88",4.603,-16.94,-64.338,-35.929
1414544,9.88857608599,5.6304900256799995,"BD+04    88",4.603,-16.94,-64.338,-35.929
1414544,9.88857608599,5.6304900256799995,"BD+04    88",4.603,-16.94,-64.338,-35.929
1414544,9.88857608599,5.6304900256799995,"BD+04    88",4.603,-16.94,-64.338,-35.929
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414545,10.24230093953,5.72188679729,"BD+04    91",9.5161,-36.39,129.356,-23.349
1414547,10.56428963101,5.693381072370001,"BD+04    95",11.7809,1.2,84.808,-9.353
1414547,10.56428963101,5.693381072370001,"BD+04    95",11.7809,1.2,84.808,-9.353
1414547,10.56428963101,5.693381072370001,"BD+04    95",11.7809,1.2,84.808,-9.353
1414547,10.56428963101,5.693381072370001,"BD+04    95",11.7809,1.2,84.808,-9.353
1414547,10.56428963101,5.693381072370001,"BD+04    95",11.7809,1.2,84.808,-9.353
1414547,10.56428963101,5.693381072370001,"BD+04    95",11.7809,1.2,84.808,-9.353
1404705,10.582897849110001,4.81044863064,"BD+04    98",2.387,12.88,-21.091,-34.247
1404705,10.582897849110001,4.81044863064,"BD+04    98",2.387,12.88,-21.091,-34.247
1404705,10.582897849110001,4.81044863064,"BD+04    98",2.387,12.88,-21.091,-34.247
1404705,10.582897849110001,4.81044863064,"BD+04    98",2.387,12.88,-21.091,-34.247
1404705,10.582897849110001,4.81044863064,"BD+04    98",2.387,12.88,-21.091,-34.247
1404705,10.582897849110001,4.81044863064,"BD+04    98",2.387,12.88,-21.091,-34.247
1404706,10.686887390490002,5.48123412559,"BD+04   100",4.4375,10.35,78.399,-25.298
1404706,10.686887390490002,5.48123412559,"BD+04   100",4.4375,10.35,78.399,-25.298
1404706,10.686887390490002,5.48123412559,"BD+04   100",4.4375,10.35,78.399,-25.298
1404706,10.686887390490002,5.48123412559,"BD+04   100",4.4375,10.35,78.399,-25.298
1404706,10.686887390490002,5.48123412559,"BD+04   100",4.4375,10.35,78.399,-25.298
1404706,10.686887390490002,5.48123412559,"BD+04   100",4.4375,10.35,78.399,-25.298
1404707,10.70409758204,4.854942836970001,"BD+04   101",1.4222,-3.51,4.534,-14.6
1404707,10.70409758204,4.854942836970001,"BD+04   101",1.4222,-3.51,4.534,-14.6
1404707,10.70409758204,4.854942836970001,"BD+04   101",1.4222,-3.51,4.534,-14.6
1404707,10.70409758204,4.854942836970001,"BD+04   101",1.4222,-3.51,4.534,-14.6
1404707,10.70409758204,4.854942836970001,"BD+04   101",1.4222,-3.51,4.534,-14.6
1404707,10.70409758204,4.854942836970001,"BD+04   101",1.4222,-3.51,4.534,-14.6
1404708,10.88163243708,5.03088133791,"BD+04   103",4.1061,5.04,17.976,10.981
1404708,10.88163243708,5.03088133791,"BD+04   103",4.1061,5.04,17.976,10.981
1404708,10.88163243708,5.03088133791,"BD+04   103",4.1061,5.04,17.976,10.981
1404708,10.88163243708,5.03088133791,"BD+04   103",4.1061,5.04,17.976,10.981
1404708,10.88163243708,5.03088133791,"BD+04   103",4.1061,5.04,17.976,10.981
1404708,10.88163243708,5.03088133791,"BD+04   103",4.1061,5.04,17.976,10.981
5219428,9.828225919130002,4.09844769129,"GALEX 2673249243509034658",0.7804,179933.97465973836,0.156,-0.59
5219428,9.828225919130002,4.09844769129,"GALEX 2673249243509034658",0.7804,179933.97465973836,0.156,-0.59
5219428,9.828225919130002,4.09844769129,"GALEX 2673249243509034658",0.7804,179933.97465973836,0.156,-0.59
5219428,9.828225919130002,4.09844769129,"GALEX 2673249243509034658",0.7804,179933.97465973836,0.156,-0.59
5219428,9.828225919130002,4.09844769129,"GALEX 2673249243509034658",0.7804,179933.97465973836,0.156,-0.59
5219428,9.828225919130002,4.09844769129,"GALEX 2673249243509034658",0.7804,179933.97465973836,0.156,-0.59
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
5219440,9.142036824929999,4.85486142754,"GALEX 2675817719851385240",0.4243,136168.29642470568,-0.067,-0.063
21047405,10.086597655738332,4.273596933857221,"Gaia DR2 2554164106870091392",0.4331,-2.708,54.33,-27.372
21084316,10.259236664519582,5.542880565911667,"Gaia DR2 2554591262841780992",0.5318,-171.761,5.734,-7.903
